회사명,거래소코드,회계년도,종가,발행주식의총수,주식의종류
(주)그린플러스,186230,2018/12,,3784614,90
(주)그린플러스,186230,2019/12,11200,4823871,10
(주)그린플러스,186230,2019/12,11200,0,20
(주)그린플러스,186230,2019/12,11200,4823871,90
(주)그린플러스,186230,2020/12,12800,0,20
(주)그린플러스,186230,2020/12,12800,9607742,10
(주)그린플러스,186230,2020/12,12800,9607742,90
(주)그린플러스,186230,2021/12,15750,1034482,20
(주)그린플러스,186230,2021/12,15750,10820188,10
(주)그린플러스,186230,2021/12,15750,11854670,90
(주)극동자동화,272420,2014/12,,,
(주)극동자동화,272420,2015/12,,,
(주)극동자동화,272420,2016/12,,,
(주)극동자동화,272420,2017/12,,500000,10
(주)극동자동화,272420,2017/12,,500000,90
(주)글로벌스탠다드테크놀로지,83450,2009/12,1735,7520000,10
(주)글로벌스탠다드테크놀로지,83450,2009/12,1735,7520000,90
(주)글로벌스탠다드테크놀로지,83450,2010/12,3025,7520000,90
(주)글로벌스탠다드테크놀로지,83450,2010/12,3025,7520000,10
(주)글로벌스탠다드테크놀로지,83450,2011/12,3570,7520000,90
(주)글로벌스탠다드테크놀로지,83450,2011/12,3570,7520000,10
(주)글로벌스탠다드테크놀로지,83450,2012/12,4160,8418874,10
(주)글로벌스탠다드테크놀로지,83450,2012/12,4160,8418874,90
(주)글로벌스탠다드테크놀로지,83450,2013/12,5410,8913253,90
(주)글로벌스탠다드테크놀로지,83450,2013/12,5410,8913253,10
(주)글로벌스탠다드테크놀로지,83450,2014/12,5610,9317745,90
(주)글로벌스탠다드테크놀로지,83450,2014/12,5610,9317745,10
(주)글로벌스탠다드테크놀로지,83450,2015/12,5850,9317745,90
(주)글로벌스탠다드테크놀로지,83450,2015/12,5850,9317745,10
(주)글로벌스탠다드테크놀로지,83450,2016/12,5490,9317745,90
(주)글로벌스탠다드테크놀로지,83450,2016/12,5490,9317745,10
(주)글로벌스탠다드테크놀로지,83450,2017/12,12350,9317745,10
(주)글로벌스탠다드테크놀로지,83450,2017/12,12350,9317745,90
(주)글로벌스탠다드테크놀로지,83450,2018/12,4440,9317745,10
(주)글로벌스탠다드테크놀로지,83450,2018/12,4440,9317745,90
(주)글로벌스탠다드테크놀로지,83450,2019/12,10200,9317745,90
(주)글로벌스탠다드테크놀로지,83450,2019/12,10200,9317745,10
(주)글로벌스탠다드테크놀로지,83450,2020/12,17200,9317745,90
(주)글로벌스탠다드테크놀로지,83450,2020/12,17200,9317745,10
(주)글로벌스탠다드테크놀로지,83450,2021/12,37650,9317745,90
(주)글로벌스탠다드테크놀로지,83450,2021/12,37650,9317745,10
(주)금빛,45890,2009/12,17000,,
(주)금빛,45890,2010/12,7710,19602194,90
(주)금빛,45890,2010/12,7710,19602194,10
(주)금빛,45890,2011/12,2575,25482194,10
(주)금빛,45890,2011/12,2575,25482194,90
(주)금빛,45890,2012/12,1860,25482194,90
(주)금빛,45890,2012/12,1860,25482194,10
(주)금빛,45890,2013/12,2180,25482194,90
(주)금빛,45890,2013/12,2180,25482194,10
(주)금빛,45890,2014/12,1275,25482194,90
(주)금빛,45890,2014/12,1275,25482194,10
(주)금빛,45890,2015/12,1880,25482194,90
(주)금빛,45890,2015/12,1880,25482194,10
(주)금빛,45890,2016/12,2015,25967737,90
(주)금빛,45890,2016/12,2015,25967737,10
(주)금빛,45890,2017/12,1935,26355016,10
(주)금빛,45890,2017/12,1935,26355016,90
(주)금빛,45890,2018/12,1710,26586229,90
(주)금빛,45890,2018/12,1710,26586229,10
(주)금빛,45890,2019/12,2790,38246882,10
(주)금빛,45890,2019/12,2790,38246882,90
(주)금빛,45890,2020/12,430,75067352,90
(주)금빛,45890,2020/12,430,75067352,10
(주)금오하이텍,165270,2009/12,,,
(주)금오하이텍,165270,2010/12,,,
(주)금오하이텍,165270,2011/12,,,
(주)금오하이텍,165270,2012/12,,,
(주)금오하이텍,165270,2013/12,,4573630,90
(주)금오하이텍,165270,2013/12,,4573630,10
(주)금오하이텍,165270,2014/12,,4573630,10
(주)금오하이텍,165270,2014/12,,4573630,90
(주)금오하이텍,165270,2015/12,,5513630,90
(주)금오하이텍,165270,2015/12,,5513630,10
(주)금오하이텍,165270,2016/12,,5513630,90
(주)금오하이텍,165270,2016/12,,5513630,10
(주)금화피에스시,36190,2009/12,13550,,
(주)금화피에스시,36190,2010/12,12100,6000000,10
(주)금화피에스시,36190,2010/12,12100,6000000,90
(주)금화피에스시,36190,2011/12,11150,6000000,10
(주)금화피에스시,36190,2011/12,11150,6000000,90
(주)금화피에스시,36190,2012/12,20250,6000000,10
(주)금화피에스시,36190,2012/12,20250,6000000,90
(주)금화피에스시,36190,2013/12,33100,6000000,90
(주)금화피에스시,36190,2013/12,33100,0,20
(주)금화피에스시,36190,2013/12,33100,6000000,10
(주)금화피에스시,36190,2014/12,48050,6000000,90
(주)금화피에스시,36190,2014/12,48050,0,20
(주)금화피에스시,36190,2014/12,48050,6000000,10
(주)금화피에스시,36190,2015/12,35100,6000000,90
(주)금화피에스시,36190,2015/12,35100,6000000,10
(주)금화피에스시,36190,2016/12,35250,6000000,90
(주)금화피에스시,36190,2016/12,35250,6000000,10
(주)금화피에스시,36190,2017/12,42900,6000000,90
(주)금화피에스시,36190,2017/12,42900,6000000,10
(주)금화피에스시,36190,2018/12,29650,6000000,10
(주)금화피에스시,36190,2018/12,29650,6000000,90
(주)금화피에스시,36190,2019/12,29500,6000000,10
(주)금화피에스시,36190,2019/12,29500,6000000,90
(주)금화피에스시,36190,2020/12,29100,6000000,90
(주)금화피에스시,36190,2020/12,29100,6000000,10
(주)금화피에스시,36190,2021/12,31850,6000000,10
(주)금화피에스시,36190,2021/12,31850,6000000,90
(주)기가레인,49080,2009/12,,,
(주)기가레인,49080,2010/12,,,
(주)기가레인,49080,2013/12,4600,15963213,90
(주)기가레인,49080,2013/12,4600,15963213,10
(주)기가레인,49080,2014/12,11300,17704421,90
(주)기가레인,49080,2014/12,11300,17704421,10
(주)기가레인,49080,2015/12,5340,17704421,90
(주)기가레인,49080,2015/12,5340,17704421,10
(주)기가레인,49080,2016/12,5540,17704421,10
(주)기가레인,49080,2016/12,5540,17704421,90
(주)기가레인,49080,2017/12,2945,48600920,90
(주)기가레인,49080,2017/12,2945,48600920,10
(주)기가레인,49080,2018/12,1810,50392650,90
(주)기가레인,49080,2018/12,1810,50392650,10
(주)기가레인,49080,2019/12,1485,52276120,10
(주)기가레인,49080,2019/12,1485,52276120,90
(주)기가레인,49080,2020/12,3000,72049635,10
(주)기가레인,49080,2020/12,3000,72049635,90
(주)기가레인,49080,2021/12,2365,79243240,10
(주)기가레인,49080,2021/12,2365,79243240,90
(주)기산텔레콤,35460,2009/12,2120,14337340,90
(주)기산텔레콤,35460,2009/12,2120,14337340,10
(주)기산텔레콤,35460,2010/12,3760,14337340,90
(주)기산텔레콤,35460,2010/12,3760,14337340,10
(주)기산텔레콤,35460,2011/12,1920,14337340,90
(주)기산텔레콤,35460,2011/12,1920,14337340,10
(주)기산텔레콤,35460,2012/12,1930,14337340,90
(주)기산텔레콤,35460,2012/12,1930,14337340,10
(주)기산텔레콤,35460,2013/12,1900,14337340,10
(주)기산텔레콤,35460,2013/12,1900,14337340,90
(주)기산텔레콤,35460,2014/12,1780,14337340,10
(주)기산텔레콤,35460,2014/12,1780,14337340,90
(주)기산텔레콤,35460,2015/12,3645,14390340,90
(주)기산텔레콤,35460,2015/12,3645,14390340,10
(주)기산텔레콤,35460,2016/12,3520,14577340,90
(주)기산텔레콤,35460,2016/12,3520,14577340,10
(주)기산텔레콤,35460,2017/12,2895,14577340,10
(주)기산텔레콤,35460,2017/12,2895,14577340,90
(주)기산텔레콤,35460,2018/12,2755,14577340,90
(주)기산텔레콤,35460,2018/12,2755,14577340,10
(주)기산텔레콤,35460,2019/12,2090,14577340,10
(주)기산텔레콤,35460,2019/12,2090,14577340,90
(주)기산텔레콤,35460,2020/12,2615,14577340,90
(주)기산텔레콤,35460,2020/12,2615,14577340,10
(주)기산텔레콤,35460,2021/12,2610,14577340,10
(주)기산텔레콤,35460,2021/12,2610,14577340,90
(주)까스텔바작,308100,2016/12,,,
(주)까스텔바작,308100,2017/12,,,
(주)까스텔바작,308100,2018/12,,,
(주)까스텔바작,308100,2019/12,9400,0,20
(주)까스텔바작,308100,2019/12,9400,6596700,10
(주)까스텔바작,308100,2019/12,9400,6596700,90
(주)까스텔바작,308100,2020/12,10850,6596700,90
(주)까스텔바작,308100,2020/12,10850,0,20
(주)까스텔바작,308100,2020/12,10850,6596700,10
(주)까스텔바작,308100,2021/12,10650,0,20
(주)까스텔바작,308100,2021/12,10650,6596700,90
(주)까스텔바작,308100,2021/12,10650,6596700,10
(주)나노,187790,2014/12,2180,5500000,10
(주)나노,187790,2014/12,2180,5500000,90
(주)나노,187790,2015/12,1745,23784935,10
(주)나노,187790,2015/12,1745,23784935,90
(주)나노,187790,2016/12,1920,29225943,90
(주)나노,187790,2016/12,1920,29225943,10
(주)나노,187790,2017/12,1000,39269856,10
(주)나노,187790,2017/12,1000,39269856,90
(주)나노,187790,2018/12,1915,23851615,10
(주)나노,187790,2018/12,1915,23851615,90
(주)나노,187790,2019/12,2030,25797855,90
(주)나노,187790,2019/12,2030,25797855,10
(주)나노,187790,2020/12,1480,25797855,10
(주)나노,187790,2020/12,1480,25797855,90
(주)나노,187790,2021/12,1695,27067695,90
(주)나노,187790,2021/12,1695,27067695,10
(주)나노브릭,286750,2015/12,,,
(주)나노브릭,286750,2016/12,,,
(주)나노브릭,286750,2017/12,,,
(주)나노브릭,286750,2018/12,,,
(주)나노브릭,286750,2019/12,10800,4560103,10
(주)나노브릭,286750,2019/12,10800,4560103,90
(주)나노브릭,286750,2020/12,18700,4560103,90
(주)나노브릭,286750,2020/12,18700,4560103,10
(주)나노브릭,286750,2021/12,3940,9302068,10
(주)나노브릭,286750,2021/12,3940,9302068,90
(주)나노신소재,121600,2009/12,,,
(주)나노신소재,121600,2010/12,,5337000,90
(주)나노신소재,121600,2010/12,,0,20
(주)나노신소재,121600,2010/12,,5337000,10
(주)나노신소재,121600,2011/12,19750,7232222,10
(주)나노신소재,121600,2011/12,19750,7232222,90
(주)나노신소재,121600,2012/12,15150,7232222,10
(주)나노신소재,121600,2012/12,15150,7232222,90
(주)나노신소재,121600,2012/12,15150,0,20
(주)나노신소재,121600,2013/12,16800,7232222,10
(주)나노신소재,121600,2013/12,16800,7232222,90
(주)나노신소재,121600,2014/12,15900,0,20
(주)나노신소재,121600,2014/12,15900,7232222,90
(주)나노신소재,121600,2014/12,15900,7232222,10
(주)나노신소재,121600,2015/12,24000,10848333,10
(주)나노신소재,121600,2015/12,24000,0,20
(주)나노신소재,121600,2015/12,24000,10848333,90
(주)나노신소재,121600,2016/12,15200,10848333,10
(주)나노신소재,121600,2016/12,15200,77600,20
(주)나노신소재,121600,2016/12,15200,10925933,90
(주)나노신소재,121600,2017/12,17100,77600,20
(주)나노신소재,121600,2017/12,17100,10925933,90
(주)나노신소재,121600,2017/12,17100,10848333,10
(주)나노신소재,121600,2018/12,15300,10925933,90
(주)나노신소재,121600,2018/12,15300,10848333,10
(주)나노신소재,121600,2018/12,15300,77600,20
(주)나노신소재,121600,2019/12,16700,10916733,90
(주)나노신소재,121600,2019/12,16700,68400,20
(주)나노신소재,121600,2019/12,16700,10848333,10
(주)나노신소재,121600,2020/12,37850,68400,20
(주)나노신소재,121600,2020/12,37850,10848333,10
(주)나노신소재,121600,2020/12,37850,10916733,90
(주)나노신소재,121600,2021/12,68700,137020,20
(주)나노신소재,121600,2021/12,68700,10985353,90
(주)나노신소재,121600,2021/12,68700,10848333,10
(주)나노엔텍,39860,2009/12,5150,17649034,90
(주)나노엔텍,39860,2009/12,5150,17649034,10
(주)나노엔텍,39860,2010/12,4995,17649034,90
(주)나노엔텍,39860,2010/12,4995,17649034,10
(주)나노엔텍,39860,2011/12,4160,19456164,10
(주)나노엔텍,39860,2011/12,4160,19456164,90
(주)나노엔텍,39860,2012/12,3915,19456164,90
(주)나노엔텍,39860,2012/12,3915,19456164,10
(주)나노엔텍,39860,2013/12,5170,19758964,90
(주)나노엔텍,39860,2013/12,5170,19758964,10
(주)나노엔텍,39860,2014/12,5710,22571338,10
(주)나노엔텍,39860,2014/12,5710,22571338,90
(주)나노엔텍,39860,2015/12,7300,24338338,90
(주)나노엔텍,39860,2015/12,7300,24338338,10
(주)나노엔텍,39860,2016/12,5020,24438338,90
(주)나노엔텍,39860,2016/12,5020,24438338,10
(주)나노엔텍,39860,2017/12,5950,24468214,90
(주)나노엔텍,39860,2017/12,5950,24468214,10
(주)나노엔텍,39860,2018/12,4235,26292790,90
(주)나노엔텍,39860,2018/12,4235,26292790,10
(주)나노엔텍,39860,2019/12,5620,26532807,10
(주)나노엔텍,39860,2019/12,5620,26532807,90
(주)나노엔텍,39860,2020/12,8620,26796327,90
(주)나노엔텍,39860,2020/12,8620,26796327,10
(주)나노엔텍,39860,2021/12,7450,26800627,10
(주)나노엔텍,39860,2021/12,7450,26800627,90
(주)나노트로닉스,10670,2009/12,9600,12578175,90
(주)나노트로닉스,10670,2009/12,9600,12578175,10
(주)나노트로닉스,10670,2010/12,3920,12578175,90
(주)나노트로닉스,10670,2010/12,3920,12578175,10
(주)나노트로닉스,10670,2011/12,4240,12578175,90
(주)나노트로닉스,10670,2011/12,4240,12578175,10
(주)나노트로닉스,10670,2012/12,4890,13940225,10
(주)나노트로닉스,10670,2012/12,4890,13940225,90
(주)나래나노텍,137080,2009/12,,,
(주)나래나노텍,137080,2010/12,,,
(주)나래나노텍,137080,2011/12,,,
(주)나래나노텍,137080,2012/12,,,
(주)나래나노텍,137080,2013/12,,,
(주)나래나노텍,137080,2014/12,,,
(주)나래나노텍,137080,2015/12,,,
(주)나래나노텍,137080,2016/12,,,
(주)나래나노텍,137080,2017/12,,,
(주)나래나노텍,137080,2018/12,,,
(주)나래나노텍,137080,2019/12,,,
(주)나래나노텍,137080,2020/12,,,
(주)나래나노텍,137080,2021/12,,8614080,90
(주)나래나노텍,137080,2021/12,,8614080,10
(주)나리지*온,36850,2009/12,3465,16804203,10
(주)나리지*온,36850,2009/12,3465,16804203,90
(주)나무가,190510,2009/12,,,
(주)나무가,190510,2010/12,,,
(주)나무가,190510,2011/12,,,
(주)나무가,190510,2012/12,,,
(주)나무가,190510,2013/12,,,
(주)나무가,190510,2014/12,,,
(주)나무가,190510,2015/12,58000,3336441,90
(주)나무가,190510,2015/12,58000,0,20
(주)나무가,190510,2015/12,58000,3336441,10
(주)나무가,190510,2016/12,58400,0,20
(주)나무가,190510,2016/12,58400,3384113,90
(주)나무가,190510,2016/12,58400,3384113,10
(주)나무가,190510,2017/12,19000,0,20
(주)나무가,190510,2017/12,19000,3420798,10
(주)나무가,190510,2017/12,19000,3420798,90
(주)나무가,190510,2018/12,19050,0,20
(주)나무가,190510,2018/12,19050,3430020,10
(주)나무가,190510,2018/12,19050,3430020,90
(주)나무가,190510,2019/12,47800,0,20
(주)나무가,190510,2019/12,47800,3434185,90
(주)나무가,190510,2019/12,47800,3434185,10
(주)나무가,190510,2020/12,21500,6871090,90
(주)나무가,190510,2020/12,21500,0,20
(주)나무가,190510,2020/12,21500,6871090,10
(주)나무가,190510,2021/12,13300,13742180,90
(주)나무가,190510,2021/12,13300,13742180,10
(주)나무가,190510,2021/12,13300,0,20
(주)나스미디어,89600,2009/12,,,
(주)나스미디어,89600,2010/12,,,
(주)나스미디어,89600,2011/12,,,
(주)나스미디어,89600,2012/12,,,
(주)나스미디어,89600,2013/12,11300,0,20
(주)나스미디어,89600,2013/12,11300,8246432,10
(주)나스미디어,89600,2013/12,11300,8246432,90
(주)나스미디어,89600,2014/12,23850,8246432,90
(주)나스미디어,89600,2014/12,23850,8246432,10
(주)나스미디어,89600,2014/12,23850,0,20
(주)나스미디어,89600,2015/12,50000,8246432,10
(주)나스미디어,89600,2015/12,50000,0,20
(주)나스미디어,89600,2015/12,50000,8246432,90
(주)나스미디어,89600,2016/12,39500,8754691,10
(주)나스미디어,89600,2016/12,39500,0,20
(주)나스미디어,89600,2016/12,39500,8754691,90
(주)나스미디어,89600,2017/12,74500,0,20
(주)나스미디어,89600,2017/12,74500,8754691,90
(주)나스미디어,89600,2017/12,74500,8754691,10
(주)나스미디어,89600,2018/12,28400,0,20
(주)나스미디어,89600,2018/12,28400,8754691,90
(주)나스미디어,89600,2018/12,28400,8754691,10
(주)나스미디어,89600,2019/12,33350,0,20
(주)나스미디어,89600,2019/12,33350,8754691,90
(주)나스미디어,89600,2019/12,33350,8754691,10
(주)나스미디어,89600,2020/12,30600,8754691,10
(주)나스미디어,89600,2020/12,30600,8754691,90
(주)나스미디어,89600,2020/12,30600,0,20
(주)나스미디어,89600,2021/12,32900,9604910,90
(주)나스미디어,89600,2021/12,32900,0,20
(주)나스미디어,89600,2021/12,32900,9604910,10
(주)나이벡,138610,2009/12,,,
(주)나이벡,138610,2010/12,,,
(주)나이벡,138610,2011/12,6770,3364561,10
(주)나이벡,138610,2011/12,6770,3364561,90
(주)나이벡,138610,2011/12,6770,0,20
(주)나이벡,138610,2012/12,4000,3364561,10
(주)나이벡,138610,2012/12,4000,0,20
(주)나이벡,138610,2012/12,4000,3364561,90
(주)나이벡,138610,2013/12,3360,3364561,90
(주)나이벡,138610,2013/12,3360,3364561,10
(주)나이벡,138610,2013/12,3360,0,20
(주)나이벡,138610,2014/12,7250,4074114,90
(주)나이벡,138610,2014/12,7250,0,20
(주)나이벡,138610,2014/12,7250,4074114,10
(주)나이벡,138610,2015/12,10600,5219715,90
(주)나이벡,138610,2015/12,10600,5219715,10
(주)나이벡,138610,2015/12,10600,0,20
(주)나이벡,138610,2016/12,7690,0,20
(주)나이벡,138610,2016/12,7690,5433576,10
(주)나이벡,138610,2016/12,7690,5433576,90
(주)나이벡,138610,2017/12,10350,0,20
(주)나이벡,138610,2017/12,10350,6010469,10
(주)나이벡,138610,2017/12,10350,6010469,90
(주)나이벡,138610,2018/12,10850,6367958,10
(주)나이벡,138610,2018/12,10850,6367958,90
(주)나이벡,138610,2018/12,10850,0,20
(주)나이벡,138610,2019/12,11100,9902979,90
(주)나이벡,138610,2019/12,11100,0,20
(주)나이벡,138610,2019/12,11100,9902979,10
(주)나이벡,138610,2020/12,43300,0,20
(주)나이벡,138610,2020/12,43300,9902979,90
(주)나이벡,138610,2020/12,43300,9902979,10
(주)나이벡,138610,2021/12,29150,9902979,90
(주)나이벡,138610,2021/12,29150,0,20
(주)나이벡,138610,2021/12,29150,9902979,10
(주)나이스디앤비,130580,2009/12,,,
(주)나이스디앤비,130580,2010/12,,,
(주)나이스디앤비,130580,2011/12,2630,15400000,10
(주)나이스디앤비,130580,2011/12,2630,15400000,90
(주)나이스디앤비,130580,2012/12,2715,15400000,90
(주)나이스디앤비,130580,2012/12,2715,15400000,10
